CEO Name,Company,GVKEY,EXECID,YEAR,trimmed_company_name,Company_Handles,small_username,id,name,username,bio,location,url,join_date,join_time,tweets,following,followers,likes,media,private,verified,profile_image_url,background_image
Leonard Bell,ALEXION PHARMACEUTICALS INC,62263,43395,2007,alexion pharmaceuticals,AlexionPharma,alexionpharma,246664765,Alexion,AlexionPharma,Alexion is focused on developing & delivering life-changing medicines for people living with rare diseases. Community guidelines: https://t.co/oNr47pAdUs,"Boston, MA",https://t.co/Zcyx1awzdT,03-02-2011,06:37:18 UTC,1027,321,9120,457,844,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278303380834865152/StbOOC_H_normal.jpg,https://pbs.twimg.com/profile_banners/246664765/1561560194
Jay S. Fishman,TRAVELERS COS INC,62689,12698,2007,travelers cos inc,travelers,travelers,17640219,Travelers,Travelers,"Taking care of our customers, communities and each other. https://t.co/zmbqMtnDHy","Hartford, CT",http://t.co/yVHc2KIgK7,26-11-2008,02:53:10 UTC,10140,606,66000,4816,3279,FALSE,TRUE,https://pbs.twimg.com/profile_images/471398801274437632/G-DBaK17_normal.png,https://pbs.twimg.com/profile_banners/17640219/1605279312
"James E. Cashman, III",ANSYS INC,63080,26216,2007,ansys,ansys,ansys,33647963,Ansys,ANSYS,Official Ansys Twitter. #engineering #simulation software   #cfd #fea #hpc #electronics #turbomachinery #iot #multiphysics #5G #electrification #autonomous,"Pittsburgh, PA",http://t.co/0pGRQu9kZu,20-04-2009,20:20:58 UTC,21266,3018,23916,7491,8192,FALSE,TRUE,https://pbs.twimg.com/profile_images/1231933945123688448/Taf1IIHN_normal.jpg,https://pbs.twimg.com/profile_banners/33647963/1582550916
"Mitchell Harris Caplan, J.D.",E TRADE FINANCIAL CORP,63501,20394,2007,e trade financial,etrade,etrade,32570672,E*TRADE,etrade,"Welcome to E*TRADE. Follow us for financial insights, commentary, product news and educational events. Disclosure: https://t.co/BJtul9VAM5",,https://t.co/x60qhCsgQo,17-04-2009,20:38:01 UTC,18842,545,74850,1610,1334,FALSE,TRUE,https://pbs.twimg.com/profile_images/771726621300719618/r0_zQiMc_normal.jpg,https://pbs.twimg.com/profile_banners/32570672/1589481768
Michael S. Jeffries,ABERCROMBIE & FITCH  -CL A,63643,15883,2007,abercrombie & fitch ,Abercrombie,abercrombie,,,,,,,,,,,,,,,TRUE,,
Joseph Uva,UNIVISION COMMUNICATIONS INC,63669,34103,2007,univisionmmunications,univision,univision,40924038,Univision,Univision,"El lugar número 1 para tus noticias, entretenimiento, deportes y novelas. Hispanic Heartbeat of America. Síguenos en Facebook e Instagram @Univision",Estados Unidos,https://t.co/JMAW1ZEEcz,18-05-2009,17:46:09 UTC,167224,3237,2743028,2402,80986,FALSE,TRUE,https://pbs.twimg.com/profile_images/1090017478888079361/f0-ePeRX_normal.jpg,https://pbs.twimg.com/profile_banners/40924038/1608918765
"Merrill A. Miller, Jr.",NATIONAL OILWELL VARCO INC,63892,20342,2007,national oilwell varco,NOVGlobal,novglobal,2588219916,NOV,NOVGlobal,The official Twitter page of National Oilwell Varco.,Worldwide,http://t.co/PLyyS73TP3,25-06-2014,21:19:48 UTC,1604,315,5714,629,909,FALSE,TRUE,https://pbs.twimg.com/profile_images/524265132776366080/VQUsfaOn_normal.png,https://pbs.twimg.com/profile_banners/2588219916/1413829551
Salvatore Iannuzzi,MONSTER WORLDWIDE INC,64156,29355,2007,monster worldwide,Monster,monster,772368,Monster,Monster,"Find the right fit. 

https://t.co/bk1wBj1rXY",Worldwide,https://t.co/2SZyS9vqXs,14-02-2007,18:04:51 UTC,614508,5851,218318,23923,6826,FALSE,TRUE,https://pbs.twimg.com/profile_images/1324480477269471232/n9cKIrDn_normal.png,https://pbs.twimg.com/profile_banners/772368/1593696659
Surya N. Mohapatra,QUEST DIAGNOSTICS INC,64166,19669,2007,quest diagnostics,QuestDX,questdx,76481951,Quest Diagnostics,QuestDX,Quest Diagnostics empowers people to take action to improve health outcomes.,"Secaucus, NJ",http://t.co/8NSXGc38Eg,22-09-2009,23:06:29 UTC,9788,595,11413,3879,1536,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278770950062964736/6M86vUmT_normal.png,https://pbs.twimg.com/profile_banners/76481951/1487195055
Thomas Joseph Folliard,CARMAX INC,64410,34299,2007,carmax,carmax,carmax,7023592,CarMax,CarMax,"The way it should be. 
Need help? We're available from 9A-8P ET Mon-Fri at 1-800-519-1511.","Richmond, VA",http://t.co/0iCrRMRy49,22-06-2007,20:37:13 UTC,38111,6060,37116,4059,669,FALSE,TRUE,https://pbs.twimg.com/profile_images/1178664507444514821/vCM99C_1_normal.jpg,https://pbs.twimg.com/profile_banners/7023592/1596553108
Benjamin Feder,TAKE-TWO INTERACTIVE SFTWR,64630,32444,2007,take-two interactive sftwr,taketwo,taketwo,18506744,Take Two,taketwo,"Catch up on the latest SoCal news with @AMartinezLA. Join us on 89.3 @KPCC, weekdays 2-3 PM. (Frequently confused with Take2 interactive)",Los Angeles,https://t.co/p4nnEeJ75y,31-12-2008,14:15:00 UTC,16540,1441,9887,1027,3347,FALSE,TRUE,https://pbs.twimg.com/profile_images/825068575907909632/wPEGCkZn_normal.jpg,https://pbs.twimg.com/profile_banners/18506744/1485546665
Jeffrey P. Bezos,AMAZON.COM INC,64768,15055,2007,amazon.com,amazon,amazon,20793816,Amazon,amazon,"Official Twitter account of Amazon. 
Contact @AmazonHelp for customer support.
Follow @AmazonNews for the latest news from Amazon.","Seattle, Washington",http://t.co/Z2A4m7UeSv,13-02-2009,18:39:54 UTC,34959,51,3536257,7687,8228,FALSE,TRUE,https://pbs.twimg.com/profile_images/949070360103698432/kXSiPeTk_normal.jpg,https://pbs.twimg.com/profile_banners/20793816/1581445732
Ralph Lauren,RALPH LAUREN CORP,64891,28653,2007,ralph lauren,ralphlauren,ralphlauren,34395888,Ralph Lauren,RalphLauren,Defining timeless style since 1967,"New York, NY",https://t.co/LHcOVqNahj,22-04-2009,20:58:38 UTC,5347,337,2302153,2829,3772,FALSE,TRUE,https://pbs.twimg.com/profile_images/1323287472005107712/QOOjmkIn_normal.jpg,https://pbs.twimg.com/profile_banners/34395888/1605016958
David C. Novak,YUM BRANDS INC,65417,14669,2007,yum brands,yumbrands,yumbrands,8845592,Yum! Brands,yumbrands,"OFFICIAL Twitter for the parent company of @kfc, @pizzahut, @TacoBell and @HabitBurger.","50,000 locations 150 countries",http://t.co/RB6Fb9veBN,13-09-2007,02:27:26 UTC,2813,534,23213,1519,648,FALSE,TRUE,https://pbs.twimg.com/profile_images/1055553722435158016/i6tAYKEZ_normal.jpg,https://pbs.twimg.com/profile_banners/8845592/1601925899
"William A. Roper, Jr.",VERISIGN INC,66368,33564,2007,verisign,verisign,verisign,19775248,VERISIGN,VERISIGN,A global provider of domain name registry services and internet infrastructure.,Global,http://t.co/uVIbuCsAYi,30-01-2009,16:41:30 UTC,9660,67,47759,1700,1557,FALSE,TRUE,https://pbs.twimg.com/profile_images/528924631877423104/HME_PI6r_normal.jpeg,https://pbs.twimg.com/profile_banners/19775248/1589994548
Scott A. McGregor,BROADCOM CORP,66708,29049,2007,broadcom,Broadcom,broadcom,338504881,Broadcom Inc.,Broadcom,"Broadcom Inc. (NASDAQ: AVGO) is a global technology leader that designs,
develops and supplies semiconductor and infrastructure software solutions.","San Jose, CA",http://t.co/w8NxmvySN4,19-07-2011,17:43:11 UTC,5655,3556,49368,6,540,FALSE,TRUE,https://pbs.twimg.com/profile_images/784468765027110912/tavuddvl_normal.jpg,https://pbs.twimg.com/profile_banners/338504881/1576605494
Kevin M. Sheehan,NORWEGIAN CRUISE LINE HLDGS,104432,24595,2009,norwegian cruise line hldgs,CruiseNorwegian,cruisenorwegian,17045115,Cruise Norwegian,CruiseNorwegian,News & exclusive updates from Norwegian Cruise Line! #CruiseNorwegian,Destinations world-wide,https://t.co/LI7oqISsv3,29-10-2008,16:45:13 UTC,24873,3364,175172,37446,5072,FALSE,TRUE,https://pbs.twimg.com/profile_images/684007898733756417/xQMKn-sP_normal.jpg,https://pbs.twimg.com/profile_banners/17045115/1573225649
Francisco D'Souza,COGNIZANT TECH SOLUTIONS,111864,26787,2007,cognizant tech solutions,cognizant,cognizant,69687111,Cognizant,Cognizant,Cognizant (Nasdaq: CTSH) is dedicated to helping the world's leading companies build stronger businesses—helping them go from doing #digital to being digital.,"Global (HQ: Teaneck, N.J.)",http://t.co/EC3PwZlPRQ,28-08-2009,20:31:48 UTC,46673,2939,759665,4054,19116,FALSE,TRUE,https://pbs.twimg.com/profile_images/1323700001239756801/Y1Fgfhpj_normal.jpg,https://pbs.twimg.com/profile_banners/69687111/1592802261
James E. O'Connor,REPUBLIC SERVICES INC,112168,22799,2007,republic services,RepublicService,republicservice,236230377,Republic Services,RepublicService,Republic Services is an industry leader in U.S. recycling and non-hazardous solid waste disposal. Twitter Customer Service Hours: 8-5 MST (Mon-Fri),USA,https://t.co/0UWZGWa9PT,10-01-2011,03:18:33 UTC,8484,2666,12938,2734,1655,FALSE,TRUE,https://pbs.twimg.com/profile_images/1196846121177346049/Md6T_0kQ_normal.jpg,https://pbs.twimg.com/profile_banners/236230377/1562786365
Margaret Cushing Whitman,EBAY INC,114524,5706,2007,ebay,ebay,ebay,19709040,eBay,eBay,"Now offering
No-fee Authenticity Guarantee on select luxury ⌚️ $2K+ and collectible 👟 $150+ 
👀 the blue check
Questions? @AskeBay is here to help.","San Jose, CA",https://t.co/xgociTVD4U,29-01-2009,12:49:39 UTC,32582,1226,736519,5016,11414,FALSE,TRUE,https://pbs.twimg.com/profile_images/1298393185152929792/1-xnrZpc_normal.jpg,https://pbs.twimg.com/profile_banners/19709040/1609357138
Lloyd C. Blankfein,GOLDMAN SACHS GROUP INC,114628,24365,2007,goldman sachs group,goldmansachs,goldmansachs,253167239,Goldman Sachs,GoldmanSachs,"Official Goldman Sachs Twitter account. Follow us for the latest in global and local economic progress, firm news, and thought leadership content.",,http://t.co/IORXQSIgTV,16-02-2011,17:59:09 UTC,14165,106,826833,5,7263,FALSE,TRUE,https://pbs.twimg.com/profile_images/1286311065966579713/JNU4bWC8_normal.png,https://pbs.twimg.com/profile_banners/253167239/1579905637
Jen-Hsun Huang,NVIDIA CORP,117768,19583,2007,nvidia,nvidia,nvidia,61559439,NVIDIA,nvidia,The official handle for NVIDIA. Blog: https://t.co/ohDSqeDJ1D Support: https://t.co/DAKuuuZIg5 All NVIDIA Social Media: https://t.co/MeX69boOTQ,"Santa Clara, CA",http://t.co/SjzHg85NVX,30-07-2009,18:25:14 UTC,11677,230,1686906,3887,2768,FALSE,TRUE,https://pbs.twimg.com/profile_images/1145524454170062848/U4lxVYEw_normal.png,https://pbs.twimg.com/profile_banners/61559439/1602544680
Rodney O'Neal,APTIV PLC,118122,19028,2007,aptiv plc,Aptiv,aptiv,815759221,Aptiv,Aptiv,"Aptiv is a global technology company that develops safer, greener and more connected solutions enabling the future of mobility. #ItsOurMove","Dublin, Ireland",https://t.co/jArTbIN3dw,10-09-2012,18:20:44 UTC,5198,529,16980,3115,1553,FALSE,TRUE,https://pbs.twimg.com/profile_images/937902359866257408/yU2l2KqH_normal.jpg,https://pbs.twimg.com/profile_banners/815759221/1585235309
Gregory T. Lucier,LIFE TECHNOLOGIES CORP,118577,34325,2007,life technologies,ThermoFisher,thermofisher,62862144,Thermo Fisher,thermofisher,"Thermo Fisher Scientific Inc. is the world leader in serving science. Our mission is to enable our customers to make the world healthier, cleaner and safer.",,http://t.co/iT255IMiVs,04-08-2009,16:36:54 UTC,11729,715,55190,1123,5223,FALSE,TRUE,https://pbs.twimg.com/profile_images/664163524441219072/NamO9xUO_normal.png,https://pbs.twimg.com/profile_banners/62862144/1544465976
Jeffery H. Boyd,BOOKING HOLDINGS INC,119314,12759,2007,booking holdings,BookingHoldings,bookingholdings,4705763776,Booking Holdings,BookingHoldings,"We make it easier for everyone to experience the world through our brands @bookingcom, @kayak, @priceline, @opentable, @agoda and https://t.co/2NxTQDdboS.","Norwalk, CT",https://t.co/m0I7Mygcq8,04-01-2016,14:46:43 UTC,2113,104,10442,156,451,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278344769480114177/yO22WYRr_normal.jpg,https://pbs.twimg.com/profile_banners/4705763776/1570052380
Eric J. Foss,PEPSI BOTTLING GROUP INC,119417,21139,2007,pepsi bottling group,Pepsi,pepsi,18139619,Pepsi,pepsi,"If you’re looking for hot takes and cold Pepsi, you’ve come to the right place.",,https://t.co/cvzvrOX7Kd,15-12-2008,16:26:23 UTC,54756,38899,2999906,6069,3614,FALSE,TRUE,https://pbs.twimg.com/profile_images/1255241280856227841/Pcm8Xpj4_normal.jpg,https://pbs.twimg.com/profile_banners/18139619/1583264013
Scott G. Kriens,JUNIPER NETWORKS INC,121718,7333,2007,juniper networks,Junipernetworks,junipernetworks,14775374,Juniper Networks,JuniperNetworks,"Official updates for Juniper Networks’ news, events and product innovation. https://t.co/coVOLG9Q1d","Sunnyvale, California",http://t.co/vgQj0BlEif,14-05-2008,16:59:46 UTC,16981,2981,106215,3552,4050,FALSE,TRUE,https://pbs.twimg.com/profile_images/805921707127029760/BQQfs9aH_normal.jpg,https://pbs.twimg.com/profile_banners/14775374/1592241217
Matthew Szulik,RED HAT INC,122841,36121,2007,red hat inc,redhat,redhat,14627400,"Red Hat, Inc.",RedHat,"The leading provider of enterprise open source solutions, using a community-powered approach to deliver Linux, cloud, container, and Kubernetes technologies.","Raleigh, NC",https://t.co/aIuI30CwCE,02-05-2008,16:03:09 UTC,31492,1145,211980,7856,10620,FALSE,TRUE,https://pbs.twimg.com/profile_images/1123557710191001600/oMQc_xqN_normal.png,https://pbs.twimg.com/profile_banners/14627400/1588101488
Laurence Douglas Fink,BLACKROCK INC,124434,27717,2007,blackrock inc,blackrock,blackrock,23756134,BlackRock,blackrock,We are a global investment manager and technology provider. We are invested in your financial well-being. Disclosures: https://t.co/RdhTcNYQRf,USA,https://t.co/Q3JeRepNXf,11-03-2009,12:41:19 UTC,14803,867,429544,508,3034,FALSE,TRUE,https://pbs.twimg.com/profile_images/1280552027391774723/kqceOUzu_normal.jpg,https://pbs.twimg.com/profile_banners/23756134/1540556935
Paul L. Sagan,AKAMAI TECHNOLOGIES INC,125595,18624,2007,akamai technologies,Akamai,akamai,19622847,Akamai Technologies,Akamai,"Akamai secures and delivers digital experiences for the world’s largest companies, keeping apps and experiences closer to users — and threats far away.","Cambridge, MA",http://t.co/cYtWJORUJm,27-01-2009,22:58:24 UTC,24494,3009,112684,3606,5479,FALSE,TRUE,https://pbs.twimg.com/profile_images/1281610858343403521/Rz6H-Osj_normal.png,https://pbs.twimg.com/profile_banners/19622847/1579196827
Kornelis Smit,CHARTER COMMUNICATIONS INC,126136,42456,2007,chartermmunications,GetSpectrum,getspectrum,127975950,Spectrum,GetSpectrum,"America's fastest growing TV, Internet and Voice company

For Spectrum’s full privacy policy, please visit https://t.co/lGXkCDsNUe",United States,https://t.co/HqUNI7UMAq,30-03-2010,19:22:54 UTC,38164,1824,151111,4659,8393,FALSE,TRUE,https://pbs.twimg.com/profile_images/984069063381889025/lXbz3QfR_normal.jpg,https://pbs.twimg.com/profile_banners/127975950/1580232276
Dara Khosrowshahi,EXPEDIA GROUP INC,126296,16588,2007,expedia group,ExpediaGroup,expediagroup,56421139,Expedia Group,ExpediaGroup,"Travel    @expedia  @hotelsdotcom  @vrbo  @orbitz  @hotwire  @egencia
Partner  @ExpediaLPS  @expediamedia  @expediapartners
Work      @lifeatEG @expediagroupENG",Worldwide,https://t.co/t1pRowrT34,13-07-2009,16:40:29 UTC,414,304,8061,139,60,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278085791118475264/au7nzEk8_normal.jpg,https://pbs.twimg.com/profile_banners/56421139/1600883172
Michael A. Mussallem,EDWARDS LIFESCIENCES CORP,133366,12601,2007,edwards lifesciences,EdwardsLifesci,edwardslifesci,3040464564,Edwards Lifesciences,EdwardsLifesci,Official feed of Edwards Lifesciences. Committed to addressing the unmet needs of patients with structural heart disease and the critically ill.,,http://t.co/pnAffOklX7,24-02-2015,23:40:47 UTC,1562,180,8879,165,794,FALSE,TRUE,https://pbs.twimg.com/profile_images/875413459734638592/IkTN2lHf_normal.jpg,https://pbs.twimg.com/profile_banners/3040464564/1593646175
Carl Robert Henrikson,METLIFE INC,133768,20975,2007,metlife,metlife,metlife,78661839,MetLife,MetLife,Navigating life together. For terms and conditions visit https://t.co/Nfck6AS6qJ,,https://t.co/HqUA6w2QuP,30-09-2009,17:40:18 UTC,72785,331,54844,2603,1379,FALSE,TRUE,https://pbs.twimg.com/profile_images/892774178624905216/RcFe3fEi_normal.jpg,https://pbs.twimg.com/profile_banners/78661839/1577987033
Mary Agnes Wilderotter,FRONTIER COMMUNICATIONS CORP,135484,28242,2007,frontiermmunications,frontiercorp,frontiercorp,37695691,Frontier Comm,FrontierCorp,"Official tweets for Frontier Communications, your local provider of phone, internet, and TV. Contact us: @AskFrontier or 1.866.573.9972.","Headquarters: Norwalk, CT",http://t.co/GQD1b3LY44,04-05-2009,16:29:33 UTC,37341,2882,29626,643,1867,FALSE,TRUE,https://pbs.twimg.com/profile_images/710821325242171392/IGCI6fjb_normal.jpg,https://pbs.twimg.com/profile_banners/37695691/1603202440
David W. Crane,NRG ENERGY INC,135990,37704,2007,nrg energy,nrgenergy,nrgenergy,32880255,"NRG Energy, Inc.",nrgenergy,"A Fortune 500, NRG is the leading integrated power company in the United States.","Princeton, NJ",https://t.co/VKczmzehTT,18-04-2009,13:25:58 UTC,4355,827,24729,4485,1064,FALSE,TRUE,https://pbs.twimg.com/profile_images/626472692732985344/5_ike_xL_normal.jpg,https://pbs.twimg.com/profile_banners/32880255/1536940861
Min-Hwan Kao,GARMIN LTD,141459,43795,2007,garmin,Garmin,garmin,15324722,Garmin,Garmin,Engineered on the inside for life on the outside. Questions? Visit https://t.co/X8hmSwm2ec. For more visit us at https://t.co/8Vs2SYClHA or in person https://t.co/qdt7qb1g5s.,at Garmin HQ just outside KC,http://t.co/Q2d5dN8bOo,05-07-2008,10:35:39 UTC,62648,606,206761,8852,1947,FALSE,TRUE,https://pbs.twimg.com/profile_images/1156590043751780353/luNpulon_normal.jpg,https://pbs.twimg.com/profile_banners/15324722/1594226789
Gregory H. Boyce,PEABODY ENERGY CORP,142460,27824,2007,peabody energy,peabodyenergy,peabodyenergy,787750740,Peabody,peabodyenergy,"Peabody is the leading global pure-play coal company, serving power and steel customers in more than 25 countries on six continents.","St. Louis, Missouri",https://t.co/G45fY0V7In,28-08-2012,20:04:33 UTC,2393,714,8528,576,662,FALSE,TRUE,https://pbs.twimg.com/profile_images/848995210239541248/Ey8Akt1y_normal.jpg,https://pbs.twimg.com/profile_banners/787750740/1519314592
Irene B. Rosenfeld,MONDELEZ INTERNATIONAL INC,142953,23077,2007,mondelez international,MDLZ,mdlz,2215976798,Mondelēz Intl,MDLZ,Official home for news about Mondelēz International and our iconic brands. We empower people to snack right around the world! DM for product questions.,Worldwide,https://t.co/t0y8C9qj7O,26-11-2013,16:14:22 UTC,9993,2655,28065,2900,2915,FALSE,TRUE,https://pbs.twimg.com/profile_images/1280514909411979267/8pXTev0f_normal.jpg,https://pbs.twimg.com/profile_banners/2215976798/1604270004
Arthur Frederick Ryan,PRUDENTIAL FINANCIAL INC,143356,1367,2007,prudential financial,Prudential,prudential,1194947442,Prudential,Prudential,"We solve Investment, Insurance and Retirement challenges, helping individuals, organizations and communities reach their goals. https://t.co/c65ToDxlxM @PruHelp","Newark, NJ",https://t.co/SNtjLPnhQC,18-02-2013,21:23:57 UTC,5075,114,154764,16265,1280,FALSE,TRUE,https://pbs.twimg.com/profile_images/3405206699/435fff16718d9a3b6564a5d65542c4f1_normal.jpeg,https://pbs.twimg.com/profile_banners/1194947442/1584737937
William D. Green,ACCENTURE PLC,143357,23074,2007,accenture plc,Accenture,accenture,10194682,Accenture,Accenture,"Together, we deliver on the promise of technology and human ingenuity. Let there be change.",Global,http://t.co/NW2TnlESEG,12-11-2007,21:34:00 UTC,21394,1710,509635,7260,4535,FALSE,TRUE,https://pbs.twimg.com/profile_images/1321516132419936256/luw4SI6t_normal.jpg,https://pbs.twimg.com/profile_banners/10194682/1602673229
Angela Rose Fick Braly,ANTHEM INC,145046,32716,2007,anthem,anthemgame,anthemgame,8.72E+17,Anthem,anthemgame,"The official Twitter page for Anthem™, from @BioWare and @EA. For game support, please contact @EAHelp. #StrongerTogether","Fort Tarsis, Bastion",https://t.co/Mpoqj4bnbL,07-06-2017,11:22:31 UTC,1924,34,266601,2308,481,FALSE,TRUE,https://pbs.twimg.com/profile_images/1176643065731149824/A0Ih7OUB_normal.jpg,https://pbs.twimg.com/profile_banners/872413457198567425/1569368543
R. Richard Fontaine,GAMESTOP CORP,145049,28732,2007,gamestop,gamestop,gamestop,22258315,GameStop,GameStop,"↑↑↓↓←→←→B A START | For support, DM @GameStopHelp or visit https://t.co/PFOjkLLCl5","Grapevine, TX",https://t.co/fm5UYKcNeY,28-02-2009,14:16:49 UTC,41217,591,1420134,14206,7490,FALSE,TRUE,https://pbs.twimg.com/profile_images/1334688363157262336/R3l0UyYY_normal.jpg,https://pbs.twimg.com/profile_banners/22258315/1607049478
John Barry Griswell,PRINCIPAL FINANCIAL GRP INC,145701,25293,2007,principal financial grp,principal,principal,164365554,Principal®,principal,"We are Principal Financial Group®. We help people and companies around the world build, protect and advance their financial well-being. https://t.co/qUCX8DmrrI",,https://t.co/diT1L23C2e,08-07-2010,18:06:54 UTC,10569,713,16024,3580,1728,FALSE,TRUE,https://pbs.twimg.com/profile_images/951134057877950464/nn3LuNx1_normal.jpg,https://pbs.twimg.com/profile_banners/164365554/1600352499
John C. Brouillard,ADVANCE AUTO PARTS INC,145977,32731,2007,advance auto parts,AdvanceAuto,advanceauto,76762658,Advance Auto Parts,AdvanceAuto,We like cars. How about you?  Vroom Vroom #AdvanceFleet,"Raleigh, NC",http://t.co/TDNagSmEjf,23-09-2009,21:31:49 UTC,27969,7798,39261,7761,4449,FALSE,TRUE,https://pbs.twimg.com/profile_images/1258177756220674049/DMvA-7gF_normal.jpg,https://pbs.twimg.com/profile_banners/76762658/1603053443
"Wilmot Reed Hastings, Jr.",NETFLIX INC,147579,31461,2007,netflix,netflix,netflix,16573941,Netflix,netflix,Black Lives Matter. Black Stories Matter. Follow @StrongBlackLead,"California, USA",https://t.co/bkkHQoKSjv,03-10-2008,04:16:17 UTC,37092,1658,10342420,15116,8547,FALSE,TRUE,https://pbs.twimg.com/profile_images/1235992718171467776/PaX2Bz1S_normal.jpg,https://pbs.twimg.com/profile_banners/16573941/1608912356
Craig Steven Donohue,CME GROUP INC,149070,27722,2007,cme group,cmegroup,cmegroup,15935591,CME Group,CMEGroup,"CME Group is the world’s leading and most diverse derivatives marketplace, made up of four exchanges, CME, CBOT, NYMEX and COMEX.",Chicago,https://t.co/DbvYccMMLX,21-08-2008,19:27:14 UTC,40445,6434,689586,5631,5286,FALSE,TRUE,https://pbs.twimg.com/profile_images/1323657174585933824/X8b7jOFM_normal.jpg,https://pbs.twimg.com/profile_banners/15935591/1604418971
Stephen A. Wynn,WYNN RESORTS LTD,149318,643,2007,wynn resorts,WynnLasVegas,wynnlasvegas,31240434,Wynn Las Vegas,WynnLasVegas,"A luxury Las Vegas resort. Offering award-winning rooms & suites, signature restaurants, world-class shopping & nightly entertainment. #WynnLasVegas",Las Vegas,https://t.co/5CbBXbWXQV,14-04-2009,21:59:32 UTC,15811,7819,569467,7997,2322,FALSE,TRUE,https://pbs.twimg.com/profile_images/1270776706719035392/A7VWynYU_normal.jpg,https://pbs.twimg.com/profile_banners/31240434/1601571136
Robert Greifeld,NASDAQ INC,149337,21017,2007,nasdaq,nasdaq,nasdaq,18639734,Nasdaq,Nasdaq,"At Nasdaq, we're relentlessly reimagining the markets of today. Not by chasing the possibilities of tomorrow, but by creating them. ✍️ #RewriteTomorrow",,https://t.co/Zlaw6c8bEJ,05-01-2009,18:26:28 UTC,50081,8000,616710,27101,19504,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278296319753322496/BBMFUiQz_normal.jpg,https://pbs.twimg.com/profile_banners/18639734/1558546063
William D. Watkins,SEAGATE TECHNOLOGY PLC,150937,15840,2007,seagate technology plc,Seagate,seagate,14762127,Seagate,Seagate,The world leader in storage solutions. Pioneering the datasphere. For support @AskSeagate,"Cupertino, CA",https://t.co/k1BCIWK1i7,13-05-2008,17:59:45 UTC,30745,3843,171332,13186,6977,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278285286166769665/zfCRrEiS_normal.jpg,https://pbs.twimg.com/profile_banners/14762127/1594942263
Marc R. Benioff,SALESFORCE.COM INC,157855,35712,2007,salesforce.com,Salesforce,salesforce,33612317,Salesforce,salesforce,"We bring companies and customers together on the #1 CRM. Sharing the news, events, and innovation you need to change the world for good. Support: @asksalesforce","San Francisco, CA",https://t.co/xdBW5CPtdS,20-04-2009,18:34:14 UTC,63824,152437,531525,21649,10946,FALSE,TRUE,https://pbs.twimg.com/profile_images/1268205537637748736/jyoK_62Q_normal.jpg,https://pbs.twimg.com/profile_banners/33612317/1597443945
Michael Desmond Fraizer,GENWORTH FINANCIAL INC,158354,29595,2007,genworth financial,Genworth,genworth,15849929,Genworth,Genworth,Helping families have “the talk” about long term care planning. Need us? Call 888-GENWORTH.,"Richmond, VA",http://t.co/Kmtew7SZKz,14-08-2008,13:10:22 UTC,3758,143,4685,4306,430,FALSE,TRUE,https://pbs.twimg.com/profile_images/519574282070810625/FxIcOjWe_normal.jpeg,https://pbs.twimg.com/profile_banners/15849929/1606925108
Robert W. Selander,MASTERCARD INC,160225,34061,2007,mastercard,MasterCard,mastercard,75014376,Mastercard,Mastercard,"Every day is a chance to make someone’s day. #StartSomethingPriceless. 
For customer support, tweet us at @AskMastercard!",USA,https://t.co/jkklw5wWHm,17-09-2009,13:42:33 UTC,69274,11753,479873,28024,4420,FALSE,TRUE,https://pbs.twimg.com/profile_images/1013421144815198208/FV9IEL1U_normal.jpg,https://pbs.twimg.com/profile_banners/75014376/1605029310
Kenneth M. Woolley,EXTRA SPACE STORAGE INC,160479,33031,2007,extra space storage,extraspace,extraspace,17379892,Extra Space Storage,extraspace,Life transitions are difficult. We make them easier.,"1,800+ locations nationwide!",https://t.co/g8xEjwugcH,14-11-2008,03:49:17 UTC,13796,1766,5649,2137,1802,FALSE,TRUE,https://pbs.twimg.com/profile_images/875787656482799616/NFe4y1v8_normal.jpg,https://pbs.twimg.com/profile_banners/17379892/1599162443
Arthur William Stein,DIGITAL REALTY TRUST INC,160991,49787,2007,digital realty trust,digitalrealty,digitalrealty,40245544,Digital Realty,digitalrealty,Digital Realty connects physical and virtual worlds by powering digital business with a fit for purpose global data center platform.,Global,http://t.co/2K0ud4flvo,15-05-2009,14:03:22 UTC,9840,258,24960,6255,4290,FALSE,TRUE,https://pbs.twimg.com/profile_images/1093652304983511040/Vbv4QnIi_normal.jpg,https://pbs.twimg.com/profile_banners/40245544/1607610244
Jeffrey C. Sprecher,INTERCONTINENTAL EXCHANGE,163610,33111,2007,intercontinental exchange,ice_markets,ice_markets,25570548,ICE,ICE_Markets,"We tweet market insights about our multiple asset classes: Energy, fixed income, equities, interest rates, agriculture, forex, credit, and metals",Global,https://t.co/EvxD92fG5r,20-03-2009,20:32:51 UTC,5895,3454,53247,787,1487,FALSE,TRUE,https://pbs.twimg.com/profile_images/875695333510197248/lfRgh1I2_normal.jpg,https://pbs.twimg.com/profile_banners/25570548/1586786916
